Stop ID,Stop Abbreviation,Stop Name,Shelter?,Bench?,Route Numbers,Route Name,Mapped Location
2588,LAF5AEN,GREYHOUND STATION - LAFAYETTE ST & 5TH AVE S,true,false,"84,86,96",MURFREESBORO EXPRESS,"(36.152481, -86.773315)"
4851,TROGRASM,TROUSDALE DR & GRASMERE PARK SB,false,false,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.088347, -86.751842)"
454,BRACRANF,BRANSFORD AVE & CRAIGHEAD ST NB,false,false,1,100 OAKS,"(36.12615, -86.765965)"
2103,WOO5SWN,WOODLAND ST & S 5TH ST WB,true,true,20,SCOTT,"(36.171969, -86.764564)"
2472,OLDBREEM,OLD HICKORY BLVD & BRENTWOOD CHASE,false,false,37,TUSCULUM - McMURRAY EXPRESS,"(36.03968, -86.755692)"
1476,MONWARNN,MONTGOMERY AVE & WARD ST NB,false,false,30,McFERRIN,"(36.198195, -86.754837)"
2958,DICROCSF,DICKERSON PIKE & ROCK ST SB,false,false,"23,43",DICKERSON ROAD,"(36.213706, -86.764598)"
1154,HILRICSF,HILLSBORO PIKE & RICHARD JONES RD S,false,true,"2,21",BELMONT,"(36.10454, -86.814989)"
290,8AMONSN,8TH AVE N & MONROE ST SB,false,true,"22,42",BORDEAUX,"(36.175428, -86.792952)"
409,BELHHOWN,BELL RD & HICKORY HOLLOW LN WB,false,true,"15,33",MURFREESBORO PIKE,"(36.049469, -86.65147)"
3850,BRO2AWN,BROADWAY AVE & 2ND AVE N WB,false,true,"25,27,36,44,93",LEBANON PIKE,"(36.161991, -86.775075)"
4735,MANFAWWN,MANZANO RD & FAWN LN WB,false,false,76,MADISON CONNECTOR,"(36.257808, -86.681733)"
4725,DUPSEAWN,N DUPONT AVE & SEALEY DR WB,false,false,76,MADISON CONNECTOR,"(36.267823, -86.701859)"
396,BELCOLEN,BELL RD & COLLINS PARK DR EB,false,false,33,HICKORY HOLLOW-LENOX EXPRESS,"(36.045904, -86.657994)"
231,S5SFATSN,S 5TH ST & FATHERLAND ST SB,false,false,4,SHELBY,"(36.169865, -86.763587)"
350,BAPWILEN,BAPTIST WORLD CENTER DR & WILLIS ST EB,false,false,"14,41",WHITES CREEK,"(36.193904, -86.778438)"
717,CREGREWN,CRESTMOOR RD & GREEN HILLS VILLAGE DR WB,false,false,7,HILLSBORO,"(36.109474, -86.814515)"
506,BRO2AEN,BROADWAY AVE & 2ND AVE S EB,false,true,"25,27,36,44,60",LEBANON PIKE,"(36.16173, -86.775429)"
5192,GRAKIRNN,GRANNY WHITE PIKE & KIRKWOOD AVE NB,false,false,17,12TH AVENUE SOUTH,"(36.120711, -86.790472)"
836,EASSETEN,EASTLAND AVE & SETLIFF PL EB,false,false,4,SHELBY,"(36.182778, -86.738046)"
1379,LISEVASN,LISCHEY AVE & EVANSTON AVE SB,false,false,28,MERIDIAN,"(36.189279, -86.764073)"
841,EDG18AWN,EDGE HILL AVE & 18TH AVE S WB,false,true,25,MIDTOWN,"(36.143683, -86.795468)"
1099,HARWILEN,WEST END AVE & WILSON BLVD EB,false,true,"3,5",WEST END - WHITE BRIDGE,"(36.131353, -86.834471)"
5097,H70FORWM,HWY 70 & FOREST PARK APARTMENTS WB,false,false,5,WEST END - BELLEVUE,"(36.077522, -86.911947)"
2809,MEXHINN,MEXICO DR & HINKLE DR NB,false,false,22,BORDEAUX,"(36.183034, -86.837052)"
33,12AEDGSN,12TH AVE S & EDGEHILL AVE SB,false,true,"17,2",BELMONT,"(36.142972, -86.787031)"
5220,NEIRAMSM,NEIL AVE & RAMSY ST SB,false,false,30,McFERRIN,"(36.177543, -86.758659)"
1279,WOOGENEM,WOODMONT BLVD & GENERAL BATE DR EB,false,false,"17,8",8TH AVENUE SOUTH,"(36.110693, -86.785774)"
4695,NEEHOWEN,NEELY'S BEND RD & HOWSE AVE EB,false,false,76,MADISON CONNECTOR,"(36.253312, -86.698326)"
5352,THOSTEEF,THOMPSON LN & ST EDWARDS DR EB,false,false,77,THOMPSON CONNECTOR,"(36.110185, -86.738175)"
1755,OPROPRNM,OPRY MILLS FOOD COURT,false,false,34,OPRY MILLS,"(36.202834, -86.693524)"
5290,NWBMEMNN,NW BROAD & MEMORIAL BLVD NB,false,false,96,MURFREESBORO RELAX & RIDE,"(35.849584, -86.398955)"
5088,MXOPLUSP,PLUS PARK STATION OUTBOUND,true,false,"15,55",MURFREESBORO PIKE,"(36.13434, -86.723268)"
769,DICGRASN,N DICKERSON PIKE & GRACE ST SB,false,true,"14,23,43",WHITES CREEK,"(36.183867, -86.773861)"
794,DICSUNSN,DICKERSON PIKE & SUNSET CR SB,false,false,"23,43",DICKERSON ROAD,"(36.223911, -86.76099)"
1655,NXITHMPN,THOMPSON STATION INBOUND,false,false,52,NOLENSVILLE PK BRT LITE,"(36.112037, -86.745666)"
5256,LEBRIVWN,LEBANON PIKE & RIVERSTONE BLVD SB,false,false,6,LEBANON PIKE,"(36.170671, -86.653457)"
103,19SSHESN,S 19TH ST & SHELBY AVE EB,false,false,4,SHELBY,"(36.170153, -86.737493)"
3080,ALA39ANN,ALAMEDA ST & 39TH AVE N,false,false,19,HERMAN,"(36.163543, -86.833819)"
379,BELBLUWN,BELL RD & BLUE HOLE RD WB,false,true,33,HICKORY HOLLOW-LENOX EXPRESS,"(36.045755, -86.673903)"
1248,JONEDWNN,JONES AVE & EDWIN ST NB,false,false,30,McFERRIN,"(36.203949, -86.757812)"
5167,JON29AWF,JOHN A MERRITT BLVD & 29TH AVE WB,false,false,"21,60",UNIVERSITY CONNECTOR,"(36.167968, -86.821943)"
1467,METGREWM,METROCENTER & GREAT CIRCLE RD WB,false,true,9,METROCENTER,"(36.193804, -86.810007)"
944,GALMCANN,GALLATIN PIKE & GREENLAND AVE NB,false,false,26,GALLATIN PIKE,"(36.222459, -86.725813)"
1162,HINMEXEN,HINKLE DR & MEXICO DR EB,false,false,22,BORDEAUX,"(36.183043, -86.837221)"
2326,NASMUREM,NASHBORO BLVD & MURFREESBORO PIKE E,false,false,38,ANTIOCH EXPRESS,"(36.087796, -86.646873)"
4901,OLDRACSN,THE HERMITAGE SB,false,false,27,OLD HICKORY,"(36.21252, -86.623)"
5426,JOJ11AEN,JO JOHNSTON AVE & 11TH AVE N EB,false,false,25,MIDTOWN,"(36.164618, -86.792332)"
137,21APIENM,21ST AVE S & PIERCE AVE NB,false,true,"35,7",HILLSBORO,"(36.140259, -86.800294)"
3221,COC17AWN,COCKRILL ST & 17TH AVE WB,false,false,42,ST. CECILIA - CUMBERLAND,"(36.174633, -86.806621)"
1293,LEBDANNN,LEBANON PIKE & DANYACREST AVE NB,false,true,6,LEBANON PIKE,"(36.179616, -86.64385)"
3178,ROWROWNN,ROWAN DR & ROWAN CT NB,false,false,14,WHITES CREEK,"(36.221777, -86.810059)"
1564,MURPINEM,MURFREESBORO PIKE & PINEWAY DR EB,false,true,"15,96",MURFREESBORO PIKE,"(36.113886, -86.691696)"
676,CLA9THEN,CLAY ST & 9TH AVE N EB,false,false,42,ST. CECILIA - CUMBERLAND,"(36.184821, -86.803404)"
4340,17AJACNN,17TH AVE N & JACKSON ST NB,false,false,19,HERMAN,"(36.166445, -86.803208)"
1125,HERLINWF,HERMITAGE AVE & LINDSLEY AVE WB,false,false,"25,27,33,34,36,37,38,44,84,86,96",LEBANON PIKE,"(36.15508, -86.763995)"
4359,LISRICSM,LISCHEY AVE & RICHARDSON AVE SB,false,false,28,MERIDIAN,"(36.191857, -86.763648)"
1748,OLD4TSNF,OLD HICKORY BLVD & 4TH ST NB,false,false,27,OLD HICKORY,"(36.220808, -86.624706)"
3211,10APONNN,10TH AVE N & PONDER PL NB,false,false,42,ST. CECILIA - CUMBERLAND,"(36.190466, -86.806096)"
1121,HERDRISF,HERMITAGE AVE & DRIFTWOOD ST SB,false,true,"25,34,36",LEBANON PIKE,"(36.154729, -86.75842)"
5213,MCGGLEWN,MCGAVOCK PIKE & GLENMEADE DR WB,false,false,20,SCOTT,"(36.203971, -86.726799)"
4352,FAICLIE,FAIN ST & CLAIBORNE ST EB,false,false,25,MIDTOWN,"(36.15189, -86.760889)"
5184,DONSHANM,DONELSON PIKE & SHACLETT DR NB,false,false,18,AIRPORT - DOWNTOWN HOTELS,"(36.144049, -86.66659)"
5195,ACK12AWN,ACKLEN AVE & S 12TH AVE NB,false,false,17,12TH AVENUE SOUTH,"(36.133909, -86.78869)"
1673,NXINVZOO,NASHVILLE ZOO STATION INBOUND,false,true,52,NOLENSVILLE PK BRT LITE,"(36.090005, -86.733428)"
797,DICWHINF,DICKERSON PIKE & WHITE CREEK PK NB,false,false,43,HICKORY HILLS,"(36.189242, -86.77303)"
568,CXISYLPA,42ND AVE/SYLVAN PARK STATION INBOUND,true,false,"10,50",CHARLOTTE,"(36.152293, -86.837289)"
226,5AVCHUNN,5TH AVE N & CHURCH ST NB,true,true,"60,61,63",MUSIC CITY BLUE CIRCUIT,"(36.163054, -86.780078)"
181,MAD2AVEN,MADISON ST & 2ND AVE N EB,false,false,"28,41,9",METROCENTER,"(36.176688, -86.784712)"
1440,MCGGRENN,MCGAVOCK PIKE & GREENLAND AVE NB,false,false,20,SCOTT,"(36.21307, -86.711415)"
730,DEL26AEF,DELK AVE & 26TH AVE N WB,false,false,42,ST. CECILIA - CUMBERLAND,"(36.178404, -86.819077)"
682,CLAEDTSN,CLARKSVILLE PIKE & ED TEMPLE BLVD S,false,false,22,BORDEAUX,"(36.188076, -86.821874)"
4652,DEM3AEN,DEMONBREUN ST & 3RD AVE EB,false,false,93,MUSIC CITY STAR WEST END SHUTTLE,"(36.159518, -86.774728)"
228,5ACOMNN,5TH AVE N & COMMERCE ST NB,false,false,"60,61",MUSIC CITY BLUE CIRCUIT,"(36.161732, -86.779169)"
4478,SOUPREON,SOUTH PRECINCT,false,false,52,NOLENSVILLE PK BRT LITE,"(36.089241, -86.688168)"
115,21AACKSF,21ST AVE S & ACKLEN AVE SB,false,false,7,HILLSBORO,"(36.135345, -86.801115)"
3119,32ABATNN,32ND AVE N & BATAVIA ST NB,false,false,19,HERMAN,"(36.160458, -86.824014)"
5361,MASKIPNF,MASSMAN DR & KIPLING DR NB,false,false,77,THOMPSON CONNECTOR,"(36.130649, -86.700083)"
2761,CLA24AEN,CLARKSVILLE PIKE & 24TH AVE N EB,false,false,21,UNIVERSITY CONNECTOR,"(36.184729, -86.815769)"
5311,MUR22AEN,MURPHY & 22ND AVE EB,false,false,25,MIDTOWN,"(36.154685, -86.806089)"
4294,HPKL,HAYNES PARK DR & KINGS LN NB,false,false,22,BORDEAUX,"(36.218706, -86.834137)"
4989,HUNYOEEN,HUNTERS LN & YOEST DR EB,false,false,43,HICKORY HILLS,"(36.27808, -86.753986)"
3942,BELHBRNN,BELL RD & HARBORWOOD DR NB,false,false,38,ANTIOCH EXPRESS,"(36.132666, -86.629191)"
1219,JEF21AWM,JEFFERSON ST & 21ST AVE N WB,false,false,"21,60",UNIVERSITY CONNECTOR,"(36.168958, -86.810828)"
2627,CHA53AWN,CHARLOTTE AVE & 53RD AVE N WB,false,false,10,CHARLOTTE,"(36.151927, -86.851027)"
1335,LEBOMOWN,LEBANON PIKE & OMOHUNDRO PL WB,false,false,"34,6",LEBANON PIKE,"(36.153681, -86.733762)"
4585,GXIDUESN,DUE WEST STATION INBOUND,true,false,"26,56",GALLATIN PIKE,"(36.24887, -86.719915)"
1427,MCFCARSN,MCFERRIN AVE & CARTER ST SB,false,false,30,McFERRIN,"(36.189811, -86.754234)"
5207,BATMEASN,BAPTIST WORLD CENTER DR & MEADE DR SB,false,true,14,WHITES CREEK,"(36.203172, -86.789223)"
3037,16SWOOSN,16TH ST & WOODLAND ST SB,false,false,4,SHELBY,"(36.177012, -86.741988)"
1721,OLDHINSM,OLD HICKORY BLVD & HINDU TEMPLE SB,false,false,24,BELLEVUE EXPRESS,"(36.10162, -86.922942)"
174,MXIFULTN,FULTON STATION INBOUND,false,false,"15,52,55",MURFREESBORO PIKE,"(36.153204, -86.769479)"
1791,POWBRASN,POWELL AVE & BRANSFORD AVE,false,false,17,12TH AVENUE SOUTH,
5106,MCGGALWN,MCGAVOCK PIKE & GALLATIN PIKE WB,false,false,4,SHELBY,"(36.204976, -86.737517)"
4421,MCC4_14,MUSIC CITY CENTRAL 4TH - BAY 14,true,true,"38,4,6",SHELBY,"(36.166456, -86.781222)"
2604,LAF5AWN,LAFAYETTE ST & 5TH AVE S WB,false,false,18,AIRPORT - DOWNTOWN HOTELS,"(36.152481, -86.773181)"
4326,CLAASHSN,CLARKSVILLE PIKE & ASHTON CITY HWY,false,false,22,BORDEAUX,"(36.197856, -86.837557)"
2751,CAMCOUNN,CAMILLA CALDWELL LN & COUNTY HOSPIT,false,false,22,BORDEAUX,"(36.182529, -86.847711)"
796,DICWESSN,DICKERSON PIKE & WEST CHESTER DR SB,false,false,43,HICKORY HILLS,"(36.263377, -86.757368)"
4984,DBTWHENN,DR DB TODD BLVD & WHELESS ST NB,false,false,21,UNIVERSITY CONNECTOR,"(36.175891, -86.809247)"
4077,BELCEDEN,BELL RD & CEDAR POINT PKWY EB,false,true,33,HICKORY HOLLOW-LENOX EXPRESS,"(36.044851, -86.667224)"
5255,LEBRIVEF,LEBANON PIKE & RIVERSTONE BLVD EB,false,false,6,LEBANON PIKE,"(36.170385, -86.653513)"
625,CHE2AWF,CHESTNUT ST & 2ND AVE S WB,false,false,25,MIDTOWN,"(36.145741, -86.764971)"
327,ANNCHAWM,ANNEX AVE & CHARLOTTE PIKE WB,false,false,10,CHARLOTTE,"(36.140894, -86.882835)"
1718,HICHVINN,HICKORY PZ & HICKORYVIEW DR,false,false,52,NOLENSVILLE PK BRT LITE,"(36.048729, -86.716298)"
119,21ABERNM,21ST AVE S & BERNARD AVE NB,false,false,7,HILLSBORO,"(36.131413, -86.801376)"
549,CHA25AWN,CHARLOTTE AVE & 25TH AVE N WB,false,false,10,CHARLOTTE,"(36.155386, -86.811814)"
5186,ELMAPPSF,ELM HILL PIKE & APPLETON DR SB,false,false,18,AIRPORT - DOWNTOWN HOTELS,"(36.148937, -86.703446)"
5367,GLABRIWF,GLASTONBURY RD & BRILEY PKWY WB,false,false,77,THOMPSON CONNECTOR,"(36.136966, -86.700464)"
2118,WOOMCFWN,WOODLAND ST & MCFERRIN AVE WB,false,false,20,SCOTT,"(36.175819, -86.754419)"
1970,VAISPEEM,VAILVIEW DR & SPEARS RD EB,false,false,23,DICKERSON ROAD,"(36.239673, -86.768103)"
302,9ACHUNN,9TH AVE N & CHURCH ST NB,false,true,35,RIVERGATE EXPRESS,"(36.161206, -86.784363)"
2599,FOSWOOSN,FOSTER AVE & WOODYCREST AVE SB,false,false,15,MURFREESBORO PIKE,"(36.134902, -86.741383)"
5332,GREKNIEN,GREEN LN & KNIGHT DR EB,false,false,41,GOLDEN VALLEY,"(36.236671, -86.803279)"
4145,HER10AEN,HERMAN ST & 10TH AVE N EB,true,false,19,HERMAN,"(36.168599, -86.792855)"
4426,BELLNCNN,BELL RD & LINCOYA BAY NB,false,false,38,ANTIOCH EXPRESS,"(36.145405, -86.626133)"
1020,GALSTRSN,GALLATIN PIKE & STROUSE AVE SB,false,false,26,GALLATIN PIKE,"(36.194424, -86.743527)"
5384,ETHGLESF,E THOMPSON LN & GLENROSE SB,false,false,77,THOMPSON CONNECTOR,"(36.114457, -86.719833)"
3704,ANDMOSWN,ANDERSON RD & MOSSDALE DR WB,false,false,38,ANTIOCH EXPRESS,"(36.073557, -86.61906)"
1854,SCOMONF,SCOTT AVE & MONETTA AVE NB,false,false,20,SCOTT,"(36.200384, -86.732918)"
1454,MERBERNN,MERIDIAN ST & BERRY ST NB,false,false,28,MERIDIAN,"(36.181099, -86.768835)"
4555,GXI7AVEN,MAIN STREET STATION INBOUND,false,false,"26,30,56",GALLATIN PIKE,"(36.175784, -86.757807)"
620,SHACHAEN,SHARPE AVE & CHAPEL AVE EB,false,false,20,SCOTT,"(36.187728, -86.73799)"
5146,PORTILSF,PORTER RD & TILLMAN LN SB,false,false,4,SHELBY,"(36.184954, -86.731504)"
5112,DEM8AEN,DEMONBREUN ST & 8TH AVE EB,false,false,"61,93",MUSIC CITY GREEN CIRCUIT,"(36.156866, -86.780863)"
4928,3AVHARNN,3RD AVE & HARRISON ST NB,false,false,9,METROCENTER,"(36.171197, -86.782209)"
1518,MURJUPWF,MURFREESBORO PIKE & JUPITER DR WB,false,true,15,MURFREESBORO PIKE,"(36.119856, -86.701981)"
1477,MOOCRISN,MOOREWOOD DR & CRISLYNNDALE DR SB,false,false,23,DICKERSON ROAD,"(36.237078, -86.773387)"
4890,HAD17SNF,HADLEY AVE & 17TH ST NB,false,false,27,OLD HICKORY,"(36.253578, -86.6478)"
3141,LEANOEN,LEALAND LN & NOELTON AVE EB,false,false,17,12TH AVENUE SOUTH,"(36.111871, -86.787165)"
381,BELBRIWN,BELL RD & BRITTANY PARK DR WB,false,false,33,HICKORY HOLLOW-LENOX EXPRESS,"(36.046835, -86.679149)"
5257,MYAROOSN,MYATT DR & ROOSEVELT AVE SB,false,false,"27,36",OLD HICKORY,"(36.269333, -86.69003)"
2040,WES440WN,WEST END AVE & I-440 RAMP WB,false,true,"3,5",WEST END - WHITE BRIDGE,"(36.138788, -86.819808)"
2925,MCNWOOS,MCNAIRY LN & WOODMONT BLVD SB,false,false,8,8TH AVENUE SOUTH,
4846,BLANATWN,BLAKEMORE AVE & NATCHEZ TRC WB,false,false,21,UNIVERSITY CONNECTOR,"(36.138701, -86.810781)"
187,33AALASN,33RD AVE N & ALAMEDA ST SB,false,false,60,MUSIC CITY BLUE CIRCUIT,"(36.164867, -86.826485)"
5159,HAMRIVNM,HAMILTON RD S & RIVER DR NB,false,false,22,BORDEAUX,"(36.192671, -86.831987)"
4344,ALAALBSN,ALAMEDA AVE & ALBION ST SB,false,false,19,HERMAN,"(36.161958, -86.835529)"
5043,MUFFORNN,MURFREESBORO PIKE & POREST VIEW DR,false,false,96,MURFREESBORO RELAX & RIDE,"(36.067411, -86.631004)"
4093,ELMACOEF,ELM HILL PIKE & ACORN DR EB,false,false,18,AIRPORT - DOWNTOWN HOTELS,"(36.150131, -86.699732)"
1935,TEN51S,TENNESSEE AVE & 51ST AVE N EB,false,false,19,HERMAN,"(36.160713, -86.84895)"
1758,OPRI65NM,OPRY MILLS ENTERTAINMENT COURT,false,false,34,OPRY MILLS,"(36.20505, -86.694834)"
3242,14SEASSN,N 14TH ST & EASTLAND AVE SB,false,false,20,SCOTT,"(36.183504, -86.745036)"
683,CLE3RDEN,CLEVELAND ST & N 3RD ST EB,false,false,28,MERIDIAN,"(36.186902, -86.766241)"
1794,PREWILSM,PREMIER DR & WILCLAY AVE SB,false,false,10,CHARLOTTE,"(36.143253, -86.88215)"
5273,11ACHASF,11TH AVE & CHARLOTTE AVE SB,false,false,17,12TH AVENUE SOUTH,"(36.161582, -86.790293)"
2874,HARCLAEN,HARDING PIKE & CLAREDON AVE EB,false,false,5,WEST END - BELLEVUE,"(36.114355, -86.861823)"
4951,RICVAIWM,RICHMOND HILL DR & VAILVIEW DR WB,false,false,23,DICKERSON ROAD,"(36.234592, -86.775168)"
265,8ABROSN,8TH AVE S & BROADWAY AVE SB,true,false,"1,2,3,5,7,8,84,86,96",100 OAKS,"(36.159008, -86.782225)"
4353,FAICLIWN,FAIN ST & CLAIBORNE ST WB,false,false,25,MIDTOWN,"(36.152024, -86.76053)"
278,8AJEFSM,8TH AVE N & JEFFERSON ST SB,false,false,"22,42",BORDEAUX,"(36.172108, -86.790757)"
5180,MASMAPWF,MASSMAN DR & MAPLELEAF DR WB,false,false,18,AIRPORT - DOWNTOWN HOTELS,"(36.150717, -86.709254)"
2078,WHIBROEF,WHITE BRIDGE PIKE & BROOKWOOD TR SB,false,true,3,WEST END - WHITE BRIDGE,"(36.129227, -86.854225)"
5347,THOMURWF,E THOMPSON & MURFREESBORO WB,false,false,77,THOMPSON CONNECTOR,"(36.126212, -86.712275)"
1011,GALSEYNN,GALLATIN AVE & SEYMOUR AVE NB,false,false,26,GALLATIN PIKE,"(36.185494, -86.747536)"
1973,VAIROBEN,VAILVIEW DR & ROBWOOD DR EB,false,false,23,DICKERSON ROAD,"(36.237993, -86.769273)"
5191,12ACARSF,12TH AVE & CARUTHERS AVE SB,false,false,17,12TH AVENUE SOUTH,"(36.125596, -86.789441)"
1179,HWYCOLEM,HWY 70 S & COLCE JEANNE RD EB,false,true,5,WEST END - BELLEVUE,"(36.073884, -86.93463)"
3283,MCFWGRNN,MCFERRIN AVE & W GREENWOOD AVE NB,false,false,30,McFERRIN,"(36.191427, -86.753527)"
5463,CM5_10,Temporary Bay 10,false,false,,100 OAKS,
317,ALBDBTEM,ALBION ST & DR DB TODD BLVD EB,true,true,"19,21,25",HERMAN,"(36.166079, -86.806394)"
4579,GXIRIVEF,RIVERGATE STATION,true,false,"26,56",GALLATIN PIKE,"(36.30047, -86.69561)"
1172,HWYCARSM,HWY 70 S & CARNAVON PKWY WB,false,true,5,WEST END - BELLEVUE,"(36.089901, -86.890782)"
5287,MURFEREF,MURFREESBORO PK & FERGUS RD,false,false,"86,96",SMYRNA - LA VERGNE EXPRESS,"(36.010319, -86.543967)"
2077,WHIFOUNM,WHITE BRIDGE PIKE & FOUNTAIN PL NB,false,true,3,WEST END - WHITE BRIDGE,"(36.130007, -86.855262)"
484,BRO11AEN,BROADWAY AVE & 11TH AVE N EB,false,false,"35,7",HILLSBORO,"(36.157036, -86.786292)"
491,BRO16AWN,BROADWAY AVE & 16TH AVE S WB,false,true,"3,5,93",WEST END - WHITE BRIDGE,"(36.15445, -86.79279)"
5062,MXOELMHI,ELM HILL STATION OUTBOUND,true,false,"15,55",MURFREESBORO PIKE,"(36.144475, -86.749604)"
1259,KIRVAUWN,KIRKWOOD AVE & VAULX LA LN WB,false,false,8,8TH AVENUE SOUTH,
1023,GALTHOSN,GALLATIN PIKE & THOMAS AVE SB,false,true,26,GALLATIN PIKE,"(36.205205, -86.737594)"
4104,N1SSPRNN,N 1ST ST & SPRING ST NB,false,false,"14,23,43",WHITES CREEK,"(36.176751, -86.774423)"
1284,LEBBELSF,LEBANON PIKE & BELINDA DR SB,false,false,"27,6",LEBANON PIKE,"(36.204656, -86.614804)"
3111,DRW39ANN,WALTER S DAVIS BLVD & 39TH AVE N NB,false,true,19,HERMAN,"(36.166025, -86.835021)"
1626,NXOMCNLY,MCNALLY STATION OUTBOUND,false,false,52,NOLENSVILLE PK BRT LITE,"(36.093821, -86.736589)"
1349,LEBOMOEN,LEBANON PIKE & OMOHUNDRO PL EB,false,false,"34,6",LEBANON PIKE,"(36.154402, -86.739793)"
58,12AWEDSN,12TH AVE S & WEDGEWOOD AVE SB,false,false,17,12TH AVENUE SOUTH,"(36.136823, -86.78843)"
5060,MXOMCCTR,CONVENTION CENTER STATION OUTBOUND,true,false,"15,18,27,33,34,38,52,55,61",MURFREESBORO PIKE,"(36.159257, -86.776124)"
4335,TIMFAISN,TIMOTHY DR & FAIRVIEW DR SB,false,false,22,BORDEAUX,"(36.212166, -86.844784)"
368,BELBATNN,BELMONT BLVD & BATTLEFIELD DR NB,false,false,"2,21",BELMONT,"(36.115723, -86.798618)"
3042,FAT19SEN,FATHERLAND ST & S 19TH ST EB,false,false,4,SHELBY,"(36.172867, -86.737132)"
774,DICLIGSF,DICKERSON PIKE & LIGON AVE SB,false,true,"23,43",DICKERSON ROAD,"(36.194193, -86.772489)"
2585,UNI4AWN,UNION ST & 4TH AVE N WB,false,true,27,LEBANON PIKE,"(36.165224, -86.77982)"
3002,PORWATNN,PORTER RD & WATERS AVE NB,false,false,4,SHELBY,"(36.186374, -86.730302)"
4737,ANDMCAWN,ANDERSON LN & MCARTHUR DR WB,false,false,76,MADISON CONNECTOR,"(36.272217, -86.690576)"
4946,PAROAKNN,PARKWAY DR & OAKVIEW DR NB,false,false,23,DICKERSON ROAD,"(36.237296, -86.764984)"
940,GALGILNF,GALLATIN PIKE & GILLOCK ST NB,false,false,26,GALLATIN PIKE,"(36.214109, -86.730618)"
5064,MXOTHOMP,THOMPSON STATION OUTBOUND,true,false,"15,55",MURFREESBORO PIKE,"(36.128164, -86.713199)"
4835,31AWELWF,31ST AVE & WELLINGTON AVE WB,false,false,21,UNIVERSITY CONNECTOR,"(36.139736, -86.813305)"
4341,JACDBTWN,JACKSON ST & DR D B TODD JR BLVD WB,false,false,19,HERMAN,"(36.165856, -86.805081)"
1036,GRANALNN,GRANNY WHITE PIKE & NOELTON AVE NB,false,false,17,12TH AVENUE SOUTH,"(36.112817, -86.792321)"
3291,ELMHENWN,ELM HILL PIKE & HENEY DR WB,false,false,18,AIRPORT - DOWNTOWN HOTELS,"(36.151357, -86.671109)"
3726,MCMWHIEF,MCMURRAY DR & WHITAKER DR EB,false,false,37,TUSCULUM - McMURRAY EXPRESS,"(36.053616, -86.738579)"
4056,1AVKORSN,1ST AVE S & KOREAN VETS BLVD SB,false,true,"25,27,36,44",LEBANON PIKE,"(36.15858, -86.772148)"
2752,COUHOSEN,COUNTY HOSPITAL RD & HOSPITAL LN EB,false,false,22,BORDEAUX,"(36.182512, -86.845736)"
839,EDG15AEN,EDGEHILL AVE & 15TH AVE S EB,false,false,"2,25",BELMONT,"(36.14307, -86.790822)"
4545,MCGFERNN,MCGAVOCK PIKE  & FERNBROOK LN NB,false,false,34,OPRY MILLS,"(36.18565, -86.676164)"
3813,3AVCOMNN,3RD AVE N & COMMERCE ST NB,false,true,,HICKORY HOLLOW-LENOX EXPRESS,
4921,UNI2AEF,UNION ST & 2ND AVE EB,true,false,"14,20,23,43",SHELBY,"(36.166036, -86.777419)"
5249,GREFAIN,GREEN ST & FAIRFIELD AVE NB,false,false,25,MIDTOWN,"(36.152666, -86.75629)"
1070,HARJONWN,HARDING PIKE & JONQUIL DR WB,false,false,52,NOLENSVILLE PK BRT LITE,"(36.080494, -86.717779)"
1890,SHE6SWM,SHELBY AVE & S 6TH ST WB,true,false,4,SHELBY,"(36.168525, -86.759952)"
1236,JEFI40WN,JEFFERSON ST & I-40 WB,false,false,"21,60",UNIVERSITY CONNECTOR,"(36.168662, -86.813534)"
1505,MUREDGNN,MURFREESBORO PIKE & EDGE O LAKE DR,false,true,"15,96",MURFREESBORO PIKE,"(36.079396, -86.644343)"
390,BELCEDSN,BELMONT BLVD & CEDAR LN SB,false,false,"2,21",BELMONT,"(36.120904, -86.795124)"
2984,21SBLASF,21ST AVE S & BLAIR SB,false,false,7,HILLSBORO,"(36.129996, -86.802285)"
582,CXI53AVE,53RD AVE STATION INBOUND,true,false,"10,19,50",CHARLOTTE,"(36.151865, -86.850579)"
4943,BURWALEF,BURTON ST & WALNUT ST EB,false,false,96,MURFREESBORO RELAX & RIDE,"(35.849241, -86.393012)"
1931,TEN48AWN,TENNESSEE AVE & 48TH AVE N WB,false,false,19,HERMAN,"(36.16103, -86.843913)"
988,GALMOVSN,S GALLATIN PIKE & MOVING CENTER CT,false,true,26,GALLATIN PIKE,"(36.250896, -86.718465)"
1094,HARVINEN,HARDING PIKE & VINE CT EB,false,false,"3,5",WEST END - WHITE BRIDGE,"(36.129645, -86.83965)"
2797,SNEDOLNN,SNELL BLVD & DOLAN RD NB,false,false,22,BORDEAUX,"(36.182075, -86.844266)"
4211,ANDDESSN,ANDREW JACKSON PKWY & DES MOINES DR SB,false,false,6,LEBANON PIKE,"(36.209748, -86.601994)"
1402,MAIGREEN,MAINSTREAM DR & GREAT CIRCLE RD EB,false,true,9,METROCENTER,"(36.199877, -86.811528)"
1559,MURUNASF,MURFREESBORO PIKE & UNA ANTIOCH PK,false,false,15,MURFREESBORO PIKE,"(36.085731, -86.648189)"
