primary_key,incident_number,report_type,report_type_description,incident_status_code,incident_status_description,investigation_status,incident_occurred,incident_reported,incident_location,latitude,longitude,zip_code,location_code,location_description,offense_number,offense_nibrs,offense_description,weapon_primary,weapon_description,victim_number,domestic_related,victim_type,victim_description,mapped_location,victim_gender,victim_race,victim_ethnicity,victim_county_resident
20230497665_11,20230497665,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-08-22T20:15:00.000,2023-08-22T23:59:00.000,& FERN AVE,NA,NA,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,07,CLUB,1,TRUE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,NON RESIDENT
20230077841_11,20230077841,D,DISPATCHED,O,OPEN,Open,2023-02-06T08:00:00.000,2023-02-06T15:25:00.000,TAYLOR RD,36.07,-86.72,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,16,Unarmed,1,FALSE,B,BUSINESS,,NA,NA,NA,NA
20230086696_11,20230086696,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-02-10T00:30:00.000,2023-02-10T02:52:00.000,3212 3212,36.15,-86.629,37214,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,A,Non-Hispanic,RESIDENT
20230095787_11,20230095787,D,DISPATCHED,O,OPEN,Open,2023-02-02T15:09:00.000,2023-02-14T16:57:00.000,GLENDALE LN,36.09,-86.8,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,B,BUSINESS,,NA,NA,NA,NA
20230468715_11,20230468715,D,DISPATCHED,O,OPEN,Open,2023-06-28T00:00:00.000,2023-08-10T03:48:00.000,NA,NA,NA,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230474801_11,20230474801,D,DISPATCHED,O,OPEN,Open,2023-08-12T07:10:00.000,2023-08-12T07:49:00.000,49TH AVE N,NA,NA,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230497665_12,20230497665,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-08-22T20:15:00.000,2023-08-22T23:59:00.000,& FERN AVE,NA,NA,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,07,CLUB,2,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230504510_11,20230504510,D,DISPATCHED,O,OPEN,Open,2023-08-25T13:39:00.000,2023-08-25T15:34:00.000,LEMONT DR,36.23,-86.74,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,15,OTHER,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,A,Non-Hispanic,RESIDENT
20230368686_11,20230368686,D,DISPATCHED,O,OPEN,Open,2023-06-23T13:50:00.000,2023-06-23T14:16:00.000,TRIMBLE ST,36.15,-86.76,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,U,Non-Hispanic,RESIDENT
20230391234_11,20230391234,D,DISPATCHED,O,OPEN,Open,2023-07-04T01:50:00.000,2023-07-04T02:57:00.000,S 6TH ST,36.17,-86.76,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230098748_11,20230098748,D,DISPATCHED,O,OPEN,Open,2023-02-15T11:45:00.000,2023-02-15T22:16:00.000,PEBBLE CREEK CIR,36.08,-86.67,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230101640_11,20230101640,D,DISPATCHED,O,OPEN,Open,2023-02-16T23:00:00.000,2023-02-17T02:36:00.000,PACKARD DR,36.06,-86.71,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230077973_11,20230077973,D,DISPATCHED,O,OPEN,Open,2023-02-06T15:59:00.000,2023-02-06T15:59:00.000,TAYLOR RD,36.07,-86.72,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,B,BUSINESS,,NA,NA,NA,NA
20230102799_11,20230102799,D,DISPATCHED,O,OPEN,Open,2023-02-17T07:00:00.000,2023-02-17T16:52:00.000,SOUTHWIND DR,36.1,-86.67,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230082953_11,20230082953,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,2023-02-08T12:00:00.000,2023-02-08T16:55:00.000,4809 4809,36.064,-86.667,37013,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Hispanic,RESIDENT
20230102789_11,20230102789,D,DISPATCHED,O,OPEN,Open,2023-02-11T17:00:00.000,2023-02-17T16:17:00.000,BARKER RD,36.18,-86.7,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230102989_11,20230102989,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-02-17T17:25:00.000,2023-02-17T20:35:00.000,2712 2712,36.216,-86.764,37207,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,15,OTHER,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230103001_11,20230103001,D,DISPATCHED,O,OPEN,Open,2023-02-03T00:00:00.000,2023-02-17T19:02:00.000,SMITH SPRINGS RD,36.09,-86.61,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230507481_11,20230507481,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-08-27T05:00:00.000,2023-08-27T09:00:00.000,646 646,36.154,-86.77,37210,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,06,LETHAL/CUTTING INSTRUMENT,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230474801_12,20230474801,D,DISPATCHED,O,OPEN,Open,2023-08-12T07:10:00.000,2023-08-12T07:49:00.000,49TH AVE N,NA,NA,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,2,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230474801_13,20230474801,D,DISPATCHED,O,OPEN,Open,2023-08-12T07:10:00.000,2023-08-12T07:49:00.000,49TH AVE N,NA,NA,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,3,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230390753_11,20230390753,D,DISPATCHED,O,OPEN,Open,2023-06-16T15:15:00.000,2023-07-03T22:29:00.000,CLEVELAND ST,36.19,-86.77,NA,90,APARTMENT,1,220,BURGLARY - AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230102982_11,20230102982,D,DISPATCHED,O,OPEN,Open,2023-02-15T12:00:00.000,2023-02-17T22:22:00.000,23RD AV N,36.18,-86.81,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,07,CLUB,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230391723_11,20230391723,D,DISPATCHED,O,OPEN,Open,2023-07-04T09:00:00.000,2023-07-04T12:08:00.000,LUTON ST,36.2,-86.77,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Hispanic,RESIDENT
20230105728_11,20230105728,D,DISPATCHED,O,OPEN,Open,2023-02-18T18:30:00.000,2023-02-19T06:17:00.000,HICKORY HOLLOW TER,36.05,-86.65,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,07,CLUB,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Hispanic,RESIDENT
20230104733_11,20230104733,D,DISPATCHED,O,OPEN,Open,2023-02-18T15:55:00.000,2023-02-18T16:50:00.000,DEL CREST DR,36.1,-86.61,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,NON RESIDENT
20230083501_11,20230083501,D,DISPATCHED,O,OPEN,Open,2023-02-08T07:30:00.000,2023-02-08T22:17:00.000,DABBS AVE,36.14,-86.7,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230106182_11,20230106182,D,DISPATCHED,O,OPEN,Open,2023-02-18T20:00:00.000,2023-02-19T13:45:00.000,CLEARVIEW DR,36.12,-86.84,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230076285_11,20230076285,D,DISPATCHED,O,OPEN,Open,2023-02-05T14:40:00.000,2023-02-05T22:16:00.000,LILLIAN ST,36.17,-86.74,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,07,CLUB,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230106740_11,20230106740,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-02-19T21:55:00.000,2023-02-19T22:30:00.000,1969 1969,36.141,-86.701,37217,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,15,OTHER,1,TRUE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230105785_11,20230105785,D,DISPATCHED,O,OPEN,Open,2023-02-18T11:00:00.000,2023-02-19T08:37:00.000,PEACHTREE ST,36.12,-86.74,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230106401_11,20230106401,D,DISPATCHED,O,OPEN,Open,2023-02-19T16:35:00.000,2023-02-19T17:35:00.000,MURFREESBORO PKE,36.14,-86.75,NA,90,APARTMENT,1,220,BURGLARY - AGGRAVATED,NA,NA,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230090312_11,20230090312,D,DISPATCHED,O,OPEN,Open,2023-02-11T17:06:00.000,2023-02-11T18:24:00.000,BRENDA LN,36.06,-86.69,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,A,Non-Hispanic,RESIDENT
20230090279_11,20230090279,T,NA,O,OPEN,Open,2023-02-09T16:00:00.000,2023-02-11T17:18:00.000,CASTLEMAN DR,36.1,-86.82,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230064510_11,20230064510,W,WITNESS,O,OPEN,Open,2023-01-27T05:00:00.000,2023-01-31T11:53:00.000,N 2ND ST,36.19,-86.77,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230105785_12,20230105785,D,DISPATCHED,O,OPEN,Open,2023-02-18T11:00:00.000,2023-02-19T08:37:00.000,PEACHTREE ST,36.12,-86.74,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,2,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230095736_11,20230095736,D,DISPATCHED,O,OPEN,Open,2023-02-14T06:00:00.000,2023-02-14T15:19:00.000,WHISPERING HILLS DR,36.06,-86.72,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230373062_11,20230373062,D,DISPATCHED,O,OPEN,Open,2023-06-26T01:00:00.000,2023-06-26T02:43:00.000,NETHERLANDS DR,36.2,-86.6,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,09,PERSONAL (HANDS),1,TRUE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230003165_11,20230003165,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-01-02T21:40:00.000,2023-01-02T23:33:00.000,562 562,36.167,-86.762,37206,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,TRUE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230379600_11,20230379600,D,DISPATCHED,O,OPEN,Open,2023-06-28T12:00:00.000,2023-06-28T18:55:00.000,CHARLOTTE AV,36.15,-86.82,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230252194_11,20230252194,D,DISPATCHED,O,OPEN,Open,2023-04-30T01:17:00.000,2023-04-30T06:56:00.000,STABLE CT,36.28,-86.7,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Unknown,RESIDENT
20230369222_11,20230369222,D,DISPATCHED,O,OPEN,Open,2023-06-23T19:00:00.000,2023-06-23T21:41:00.000,57TH AV N,36.16,-86.86,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,01,HANDGUN,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230379500_11,20230379500,D,DISPATCHED,O,OPEN,Open,2023-06-26T12:00:00.000,2023-06-28T17:25:00.000,N HILSON DR,36.06,-86.73,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230513401_11,20230513401,D,DISPATCHED,O,OPEN,Open,2023-08-30T02:17:00.000,2023-08-30T03:02:00.000,EDMONDSON PIKE,36.08,-86.73,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Hispanic,RESIDENT
20230511752_11,20230511752,D,DISPATCHED,O,OPEN,Open,2023-08-28T23:00:00.000,2023-08-29T12:12:00.000,COLFAX DR,36.15,-86.66,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230513401_13,20230513401,D,DISPATCHED,O,OPEN,Open,2023-08-30T02:17:00.000,2023-08-30T03:02:00.000,EDMONDSON PIKE,36.08,-86.73,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,3,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Hispanic,RESIDENT
20230499431_22,20230499431,D,DISPATCHED,O,OPEN,Open,2023-08-23T13:00:00.000,2023-08-23T15:33:00.000,DELMAS AV,36.2,-86.74,NA,22,"RESIDENCE, HOME",2,220,BURGLARY - AGGRAVATED,09,PERSONAL (HANDS),2,TRUE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230111116_11,20230111116,D,DISPATCHED,O,OPEN,Open,2023-02-21T07:00:00.000,2023-02-21T22:30:00.000,BRIXWORTH LN,36.13,-86.84,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230112184_11,20230112184,D,DISPATCHED,O,OPEN,Open,2023-02-01T00:00:00.000,2023-02-22T10:07:00.000,BENTON AVE,36.13,-86.77,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,U,Non-Hispanic,RESIDENT
20230513401_14,20230513401,D,DISPATCHED,O,OPEN,Open,2023-08-30T02:17:00.000,2023-08-30T03:02:00.000,EDMONDSON PIKE,36.08,-86.73,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,4,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Hispanic,RESIDENT
20230506393_11,20230506393,D,DISPATCHED,O,OPEN,Open,2023-08-26T15:20:00.000,2023-08-26T17:05:00.000,HONEY CREEK,36.04,-86.74,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,NA,NA,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230398659_11,20230398659,D,DISPATCHED,O,OPEN,Open,2023-07-03T12:00:00.000,2023-07-07T12:32:00.000,NORWALK DR,36.15,-86.63,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230385797_12,20230385797,D,DISPATCHED,O,OPEN,Open,2023-07-01T01:00:00.000,2023-07-01T07:58:00.000,ELBERTA ST,36.12,-86.74,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,16,Unarmed,2,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230111460_11,20230111460,D,DISPATCHED,O,OPEN,Open,2023-02-21T22:00:00.000,2023-02-22T01:37:00.000,ARBOR CREEK WAY,36.13,-86.7,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230398843_11,20230398843,T,NA,O,OPEN,Open,2023-07-05T02:00:00.000,2023-07-07T14:09:00.000,JAY ST,36.12,-86.74,NA,18,OUTBUILDING,1,220,BURGLARY- AGGRAVATED,NA,NA,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,U,Unknown,RESIDENT
20230103059_11,20230103059,D,DISPATCHED,O,OPEN,Open,2023-02-17T17:30:00.000,2023-02-17T20:34:00.000,BURNS ST,36.2,-86.73,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230101122_11,20230101122,D,DISPATCHED,O,OPEN,Open,2023-02-16T06:34:00.000,2023-02-16T22:29:00.000,WALLACE RD,36.08,-86.7,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230385797_11,20230385797,D,DISPATCHED,O,OPEN,Open,2023-07-01T01:00:00.000,2023-07-01T07:58:00.000,ELBERTA ST,36.12,-86.74,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,NON RESIDENT
20230386468_11,20230386468,D,DISPATCHED,O,OPEN,Open,2023-06-30T17:30:00.000,2023-07-01T17:18:00.000,BRANSFORD AVE,36.13,-86.77,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230116236_11,20230116236,D,DISPATCHED,O,OPEN,Open,2023-02-23T08:30:00.000,2023-02-23T23:05:00.000,BRIDGEWAY CIR,36.1,-86.72,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230112401_12,20230112401,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-02-22T11:30:00.000,2023-02-22T13:07:00.000,704 704,36.165,-86.759,37206,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,09,PERSONAL (HANDS),2,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230112401_11,20230112401,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-02-22T11:30:00.000,2023-02-22T13:07:00.000,704 704,36.165,-86.759,37206,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230097787_11,20230097787,D,DISPATCHED,O,OPEN,Open,2023-02-15T07:30:00.000,2023-02-15T13:30:00.000,DICKERSON PKE,36.28,-86.75,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230104330_11,20230104330,D,DISPATCHED,O,OPEN,Open,2023-02-17T19:00:00.000,2023-02-18T11:29:00.000,BELL RD,36.06,-86.64,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230107983_11,20230107983,D,DISPATCHED,O,OPEN,Open,2023-02-19T15:30:00.000,2023-02-20T14:51:00.000,DOUGLAS AV,36.19,-86.75,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,15,OTHER,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230110100_11,20230110100,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-02-21T13:00:00.000,2023-02-21T15:22:00.000,3909 3909,36.068,-86.699,37211,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,NA,NA,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230106681_11,20230106681,D,DISPATCHED,O,OPEN,Open,2023-02-18T08:00:00.000,2023-02-20T04:36:00.000,S 6TH ST,36.16,-86.76,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230389886_11,20230389886,D,DISPATCHED,O,OPEN,Open,2023-07-01T12:00:00.000,2023-07-03T15:52:00.000,DELLWAY VILLA RD,36.21,-86.76,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230119643_11,20230119643,D,DISPATCHED,O,OPEN,Open,2023-02-23T19:30:00.000,2023-02-25T14:23:00.000,CLIFTON AVE,36.16,-86.82,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230116881_11,20230116881,D,DISPATCHED,O,OPEN,Open,2023-02-23T22:30:00.000,2023-02-24T07:03:00.000,UNIVERSITY CT,36.15,-86.77,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,TRUE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230393766_11,20230393766,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-07-05T12:25:00.000,2023-07-05T14:45:00.000,714 714,36.183,-86.756,37206,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,09,PERSONAL (HANDS),1,TRUE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230496811_21,20230496811,D,DISPATCHED,O,OPEN,Open,2023-08-22T06:00:00.000,2023-08-22T12:27:00.000,ELM HILL PKE,36.14,-86.64,NA,90,APARTMENT,2,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,B,BUSINESS,,NA,NA,NA,NA
20230507528_11,20230507528,D,DISPATCHED,O,OPEN,Open,2023-08-27T08:45:00.000,2023-08-27T09:33:00.000,EVANFIELD CT,36.07,-86.65,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Unknown,RESIDENT
20230387602_11,20230387602,D,DISPATCHED,O,OPEN,Open,2023-07-01T23:00:00.000,2023-07-02T08:57:00.000,DOUGLAS AV,36.19,-86.75,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,15,OTHER,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230387113_12,20230387113,D,DISPATCHED,O,OPEN,Open,2023-06-24T04:00:00.000,2023-07-02T00:55:00.000,MOONLIGHT DR,36.25,-86.78,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,07,CLUB,2,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230387113_11,20230387113,D,DISPATCHED,O,OPEN,Open,2023-06-24T04:00:00.000,2023-07-02T00:55:00.000,MOONLIGHT DR,36.25,-86.78,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,07,CLUB,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230393116_11,20230393116,D,DISPATCHED,O,OPEN,Open,2023-07-05T04:00:00.000,2023-07-05T05:25:00.000,FRANKLIN PKE,36.11,-86.77,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,06,LETHAL/CUTTING INSTRUMENT,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Hispanic,RESIDENT
20230398248_11,20230398248,D,DISPATCHED,O,OPEN,Open,2023-07-07T01:30:00.000,2023-07-07T08:31:00.000,LESTER AV,36.14,-86.75,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230387602_12,20230387602,D,DISPATCHED,O,OPEN,Open,2023-07-01T23:00:00.000,2023-07-02T08:57:00.000,DOUGLAS AV,36.19,-86.75,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,15,OTHER,2,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230395887_11,20230395887,D,DISPATCHED,O,OPEN,Open,2023-07-05T05:01:00.000,2023-07-06T08:55:00.000,DICKERSON PKE,36.2,-86.77,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,15,OTHER,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
